gvkey,conm,tic,sic,naics,linkprim,liid,linktype,linkid,lpermno,lpermco,USEDFLAG,linkdt,linkenddt,GSECTOR,GGROUP,GIND,GSUBIND,SPCINDCD,SPCSECCD
017640,SOUTH FINANCIAL GROUP INC,TSFG,6020,522110,P,01,LC,0,10825,8711,1,19861106,E,40,4010,401010,40101015,817,800
018241,FIRST COMMONWLTH FINL CP/PA,FCF,6020,522110,P,01,LU,2,77643,29505,1,19920610,E,40,4010,401010,40101015,817,800
018364,FISHER COMMUNICATIONS INC,FSCI,4833,515120,C,01,LU,1,88976,41555,1,20010518,E,25,2540,254010,25401020,150,978
018699,PARAMETRIC TECHNOLOGY CORP,PMTC,7372,511210,P,01,LU,1,75912,10408,1,19891208,E,45,4510,451030,45103010,185,940
018705,WESTERN GAS RESOURCES INC,WGR,4922,424720,P,01,LC,1,75888,22139,1,19891208,20060831,10,1010,101020,10102040,710,700
019094,N B T BANCORP INC,NBTB,6020,522110,P,01,LU,1,77415,11403,1,19920317,E,40,4010,401010,40101015,817,800
019318,PARK NATIONAL CORP,PRK,6020,522110,P,01,LU,1,76266,10743,1,19900830,E,40,4010,401010,40101015,817,800
019570,S & T BANCORP INC,STBA,6020,522110,P,01,LU,1,77528,11480,1,19920421,E,40,4010,401010,40101015,817,800
020019,CVB FINANCIAL CORP,CVBF,6020,522110,P,01,LU,2,20395,5856,1,19830316,E,40,4010,401010,40101015,817,800
020075,MAF BANCORP INC,MAFB,6035,522120,P,01,LC,0,75925,10457,1,19900112,20070831,40,4010,401020,40102010,840,800
020134,GREY WOLF INC,GW,1381,213111,P,01,LU,0,63562,1383,1,19831230,20081231,10,1010,101010,10101010,395,935
020185,SCOTTS MIRACLE-GRO CO,SMG,2870,3253,P,01,LU,1,77300,11324,1,19920131,E,15,1510,151010,15101030,270,976
020548,CABOT OIL & GAS CORP,COG,1311,211111,P,01,LU,1,76082,26024,1,19900208,E,10,1010,101020,10102020,380,935
020779,CISCO SYSTEMS INC,CSCO,3576,334119,P,01,LC,1,76076,10486,1,19900216,E,45,4520,452010,45201020,187,940
020993,VARCO INTERNATIONAL INC,VRC,3533,333132,P,01,LC,1,76101,10514,1,19900313,20050331,10,1010,101010,10101020,395,935
021061,DELPHI FINANCIAL GRP  -CL A,DFG,6311,524113,P,01,LU,1,76099,10517,1,19900313,E,40,4030,403010,40301020,825,800
021186,MEDICIS PHARMACEUT CP  -CL A,MRX,2834,325412,P,01,LU,1,76391,10535,1,19900328,E,35,3520,352020,35202010,283,905
021238,VICOR CORP,VICR,3679,334419,P,01,LU,1,76128,10545,1,19900403,E,20,2010,201040,20104010,220,925
021429,GRANITE CONSTRUCTION INC,GVA,1600,237310,P,01,LU,1,76135,10561,1,19900420,E,20,2010,201030,20103010,240,925
021440,LANDSTAR SYSTEM INC,LSTR,4213,484121,P,01,LU,1,78981,28858,1,19930305,E,20,2030,203040,20304020,615,600
021487,BE AEROSPACE INC,BEAV,2531,337127,P,01,LU,1,76138,10567,1,19900424,E,20,2010,201010,20101010,110,925
021503,UNITRIN INC,UTR,6331,524126,P,01,LU,1,76136,10563,1,19900423,E,40,4030,403010,40301030,835,800
021686,ACR GROUP INC,BRR,5070,4237,C,01,LU,1,76276,5817,1,19830218,20070831,25,2550,255010,25501010,270,976
021828,ANNTAYLOR STORES CORP,ANN,5621,448120,P,01,LU,1,76671,28876,1,19910517,E,25,2550,255040,25504010,452,976
022086,INTL BANCSHARES CORP,IBOC,6020,522110,P,01,LU,2,85875,31854,1,19980304,E,40,4010,401010,40101015,817,800
022140,ALLIED WASTE INDUSTRIES INC,AW,4953,562111,P,02,LC,1,76887,11108,1,19910910,20081205,20,2020,202010,20201050,405,925
022250,SICOR INC,SCRI,2834,325412,P,01,LU,1,76194,10621,1,19900605,20040130,35,3520,352020,35202010,285,905
022325,XILINX INC,XLNX,3674,334413,P,01,LU,1,76201,10634,1,19900612,E,45,4530,453010,45301020,235,940
022532,SWIFT TRANSPORTATION CO INC,SWFT,4213,484121,P,01,LU,1,76214,10657,1,19900629,20070531,20,2030,203040,20304020,615,600
022612,WET SEAL INC,WTSLA,5621,448120,P,01,LU,1,76217,10669,1,19900703,E,25,2550,255040,25504010,452,976
022794,BJ SERVICES CO,BJS,1389,213112,P,01,LU,1,76240,26090,1,19900720,E,10,1010,101010,10101020,395,935
022815,TRIMBLE NAVIGATION LTD,TRMB,3829,334519,P,01,LU,1,76230,10691,1,19900720,E,45,4520,452030,45203020,230,940
022974,VINTAGE PETROLEUM INC,VPI,1311,211111,P,01,LC,1,76272,38042,1,19900803,20060131,10,1010,101020,10102020,380,935
023006,TRANSATLANTIC HOLDINGS INC,TRH,6331,524130,P,01,LU,1,76219,26082,1,19900615,E,40,4030,403010,40301050,835,800
023084,BENCHMARK ELECTRONICS INC,BHE,3672,334412,P,01,LU,1,76224,26087,1,19900627,E,45,4520,452030,45203020,220,925
023220,ALLIANT TECHSYSTEMS INC,ATK,3480,332993,P,01,LU,1,76477,26112,1,19901024,E,20,2010,201010,20101010,110,925
023227,LIBERTY DIGITAL INC,LDIG,4899,513390,P,01,LC,3,85221,15591,1,19970714,20020314,25,2540,254010,25401020,463,974
023227,LIBERTY DIGITAL INC,LDIG,4899,513390,P,01,LC,1,76535,28952,1,19901002,19970407,25,2540,254010,25401020,463,974
023252,ETHAN ALLEN INTERIORS INC,ETH,2511,337122,P,01,LU,1,79037,29780,1,19930316,E,25,2520,252010,25201020,315,976
023466,CATELLUS DEVELOPMENT CORP,CDX,6798,525930,P,01,LU,2,76513,28922,1,19901205,20050930,,,,,305,976
023500,CATHAY GENERAL BANCORP,CATY,6020,522110,P,01,LU,1,76504,10805,1,19901214,E,40,4010,401010,40101015,817,800
023528,INFOCUS CORP,INFS,3861,333315,P,01,LU,1,76507,10813,1,19901220,20090529,45,4520,452020,45202020,188,940
023592,MBNA CORP,KRB,6020,522110,P,01,LC,1,76557,28976,1,19910122,20051230,40,4020,402020,40202010,845,800
023697,SONIC CORP,SONC,5812,722211,P,01,LU,1,76568,10843,1,19910228,E,25,2530,253010,25301040,420,978
023714,COMMUNITY HEALTH SYSTEMS INC,CYH,8062,622110,C,01,LC,3,88284,37664,1,20000609,E,35,3510,351020,35102020,295,905
023714,COMMUNITY HEALTH SYSTEMS INC,CYH,8062,622110,C,01,LC,1,76578,10849,1,19910307,19960709,35,3510,351020,35102020,295,905
023767,ATMEL CORP,ATML,3674,334413,P,01,LU,1,76584,10860,1,19910319,E,45,4530,453010,45301020,235,940
023774,MAVERICK TUBE CORP,MVK,3317,331210,P,01,LC,1,76598,29001,1,19910319,20061031,10,1010,101010,10101020,460,970
023793,PS BUSINESS PARKS,PSB,6798,531120,P,01,LU,1,76602,29005,1,19910327,E,40,4040,404020,40402010,850,800
023809,AUTOZONE INC,AZO,5531,441310,P,01,LU,1,76605,29009,1,19910402,E,25,2550,255040,25504050,449,976
023810,ION GEOPHYSICAL CORP,IO,3829,334519,P,01,LU,1,76613,10877,1,19910402,E,10,1010,101010,10101020,395,935
023812,REGENERON PHARMACEUT,REGN,2834,325412,P,01,LU,1,76614,10876,1,19910402,E,35,3520,352010,35201010,147,905
023877,COVENTRY HEALTH CARE INC,CVH,8011,621491,P,01,LU,1,76619,10891,1,19910417,E,35,3510,351020,35102030,287,905
023943,PMC-SIERRA INC,PMCS,3674,334413,P,01,LU,1,76624,10901,1,19910424,E,45,4530,453010,45301020,235,940
023945,CEPHALON INC,CEPH,2834,325412,P,01,LC,1,76625,10902,1,19910425,E,35,3520,352010,35201010,147,905
023978,UNITED STATES STEEL CORP,X,3312,331111,C,01,LU,2,76644,29028,1,19910507,E,15,1510,151040,15104050,460,970
023988,APRIA HEALTHCARE GROUP INC,AHG,8082,621610,P,01,LC,1,76653,10918,1,19910502,20081028,35,3510,351020,35102015,292,905
024008,MEDIMMUNE INC,MEDI,2836,325414,P,01,LU,1,76656,10925,1,19910508,20070629,35,3520,352010,35201010,147,905
024021,HAEMONETICS CORP,HAE,3841,339112,P,01,LU,1,76837,2075,1,19910510,E,35,3510,351010,35101020,300,905
024032,JONES APPAREL GROUP INC,JNY,2330,315212,P,01,LU,1,76638,29019,1,19910516,E,25,2520,252030,25203010,465,976
024069,WISCONSIN CENTRAL TRANSPORTN,WCLX,4011,482111,P,01,LU,1,76664,10942,1,19910522,20011031,20,2030,203040,20304010,610,600
024110,ICOS CORP,ICOS,2834,325412,P,01,LU,1,76693,10965,1,19910606,20070131,35,3520,352010,35201010,285,905
024186,OSI RESTAURANT PARTNERS INC,OSI,5812,722110,P,01,LU,1,76702,10980,1,19910618,20070629,25,2530,253010,25301040,420,978
024190,INTEGRATED CIRCUIT SYSTEMS,ICST,3674,334413,P,02,LC,2,88275,10986,1,20000523,20050916,45,4530,453010,45301020,235,940
024190,INTEGRATED CIRCUIT SYSTEMS,ICST,3674,334413,P,01,LC,1,76704,10986,1,19910620,19990511,45,4530,453010,45301020,235,940
024191,MEDAREX INC,MEDX,2836,325414,P,01,LU,1,76706,10990,1,19910620,E,35,3520,352010,35201010,147,905
024197,IDEXX LABS INC,IDXX,2835,325412,P,01,LU,1,76709,10989,1,19910621,E,35,3510,351010,35101010,147,905
024216,AES CORP,AES,4991,221119,P,01,LU,1,76712,10996,1,19910626,E,55,5510,551050,55105010,720,700
024219,REHABCARE GROUP INC,RHB,8060,622310,P,01,LU,1,76714,10997,1,19910626,E,35,3510,351020,35102015,457,978
024232,HANCOCK HOLDING CO,HBHC,6020,522110,P,01,LU,2,76684,10954,1,19910604,E,40,4010,401010,40101015,817,800
024233,STATE AUTO FINANCIAL CORP,STFC,6331,524126,P,01,LU,1,76722,11001,1,19910628,E,40,4030,403010,40301040,835,800
024234,VALUEVISION MEDIA INC  -CL A,VVTV,5961,454113,P,01,LU,1,77007,11005,1,19910628,E,25,2550,255020,25502010,447,976
024287,AMBAC FINANCIAL GP,ABK,6351,524126,P,01,LU,1,76757,29052,1,19910711,E,40,4030,403010,40301040,850,800
024302,ALKERMES INC,ALKS,2834,325412,P,01,LU,1,76736,11023,1,19910716,E,35,3520,352010,35201010,285,905
024318,XL CAPITAL LTD,XL,6351,524126,P,01,LC,3,86314,34859,1,19980818,E,40,4030,403010,40301040,850,800
024318,XL CAPITAL LTD,XL,6351,524126,P,01,LC,1,76763,29058,1,19910719,19980807,40,4030,403010,40301040,850,800
024344,VERTEX PHARMACEUTICALS INC,VRTX,2834,325412,P,01,LU,1,76744,11042,1,19910724,E,35,3520,352010,35201010,147,905
024352,PROGRESS SOFTWARE CORP,PRGS,7372,511210,P,01,LU,1,76752,11050,1,19910730,E,45,4510,451030,45103020,185,940
024379,MGIC INVESTMENT CORP/WI,MTG,6351,524126,P,01,LU,1,76804,29067,1,19910807,E,40,4010,401020,40102010,835,800
024381,OXFORD HEALTH PLANS INC,OHP,6324,524114,P,01,LU,1,76779,11070,1,19910807,20040730,35,3510,351020,35102030,287,905
024397,COMMUNITY FIRST BANKSHARES,CFBX,6020,522110,P,01,LU,1,76789,11087,1,19910813,20041130,40,4010,401010,40101015,817,800
024405,ZEBRA TECHNOLOGIES CP  -CL A,ZBRA,3560,333993,P,01,LU,1,76795,11092,1,19910815,E,45,4520,452040,45204010,403,940
024409,SYBASE INC,SY,7372,511210,P,01,LU,1,76792,11088,1,19910814,E,45,4510,451030,45103020,185,940
024436,THQ INC,THQI,7372,511210,P,01,LU,1,76999,11056,1,19910801,E,45,4510,451030,45103030,185,940
024440,PROASSURANCE CORP,PRA,6351,524126,P,01,LU,1,76838,11103,1,19910904,E,40,4030,403010,40301040,850,800
024447,BOK FINANCIAL CORP,BOKF,6020,522110,P,02,LU,1,76892,11106,1,19910905,E,40,4010,401010,40101015,817,800
024468,BIOGEN IDEC INC,BIIB,2836,325414,P,01,LU,1,76841,11112,1,19910917,E,35,3520,352010,35201010,147,905
024473,SEPRACOR INC,SEPR,2834,325412,P,01,LU,1,76845,11117,1,19910920,E,35,3520,352020,35202010,283,905
024486,BARRA INC,BARZ,7370,518111,P,01,LC,1,77204,11131,1,19911001,20040630,45,4510,451030,45103010,185,940
024538,STEWART ENTERPRISES  -CL A,STEI,7200,812210,P,01,LU,1,77045,11142,1,19911010,E,25,2530,253020,25302020,175,976
024607,MANOR CARE INC,HCR,8051,623110,P,01,LC,1,77063,29110,1,19911018,20071231,35,3510,351020,35102020,289,905
024620,GAYLORD ENTERTAINMENT CO,GET,7011,721110,P,01,LC,3,85426,32110,1,19971008,E,25,2530,253010,25301020,310,976
024620,GAYLORD ENTERTAINMENT CO,GET,7011,721110,P,01,LC,1,77062,29109,1,19911024,19970930,25,2530,253010,25301020,310,976
024678,HORACE MANN EDUCATORS CORP,HMN,6331,524126,P,01,LU,1,77120,29347,1,19911115,E,40,4030,403010,40301030,835,800
024699,IMCLONE SYSTEMS INC,IMCL,2836,325414,P,01,LU,1,77103,11209,1,19911119,20081128,35,3520,352010,35201010,147,905
024731,KIMCO REALTY CORP,KIM,6798,531120,P,01,LC,1,77129,29335,1,19911122,E,40,4040,404020,40402060,850,800
024747,CENTENNIAL COMMUN CP  -CL A,CYCL,4812,517210,P,01,LU,1,77163,11229,1,19911203,E,50,5010,501020,50102010,462,974
024782,PERRIGO CO,PRGO,2834,325412,P,01,LU,1,77182,11257,1,19911217,E,35,3520,352020,35202010,215,978
024783,TETRA TECH INC,TTEK,8711,541620,P,01,LU,1,77191,4589,1,19911217,E,20,2020,202010,20201050,459,978
024795,AMERICAN SUPERCONDUCTOR CP,AMSC,3621,335312,P,01,LU,1,77175,11248,1,19911212,E,20,2010,201040,20104010,220,925
024800,QUALCOMM INC,QCOM,3663,334220,P,01,LU,1,77178,11253,1,19911213,E,45,4520,452010,45201020,180,940
024803,VITESSE SEMICONDUCTOR CORP,VTSS,3674,334413,P,01,LU,1,77173,11247,1,19911211,20060627,45,4530,453010,45301020,235,940
024843,AMYLIN PHARMACEUTICALS INC,AMLN,2834,325412,P,01,LU,1,77264,11286,1,19920117,E,35,3520,352010,35201010,285,905
024856,GILEAD SCIENCES INC,GILD,2836,325414,P,01,LU,1,77274,11300,1,19920122,E,35,3520,352010,35201010,147,905
024870,NEXTEL COMMUNICATIONS INC,NXTL,4812,517212,P,01,LC,1,77284,11313,1,19920128,20050831,50,5010,501020,50102010,462,974
024878,PDL BIOPHARMA INC,PDLI,2836,325414,P,01,LC,1,77292,11316,1,19920129,E,35,3520,352010,35201010,147,905
024893,WHOLE FOODS MARKET INC,WFMI,5411,445110,P,01,LU,1,77281,11310,1,19920123,E,30,3010,301010,30101030,440,978
024925,ROPER INDUSTRIES INC/DE,ROP,3823,334513,P,01,LU,1,77338,11344,1,19920213,E,20,2010,201040,20104010,357,925
024926,USF CORP,USFC,4213,484122,P,01,LC,1,77339,11341,1,19920213,20050531,20,2030,203040,20304020,615,600
024975,SYNOPSYS INC,SNPS,7372,511210,P,01,LU,1,77357,11361,1,19920226,E,45,4510,451030,45103010,185,940
024978,CALLAWAY GOLF CO,ELY,3949,339920,P,01,LU,1,77366,29432,1,19920228,E,25,2520,252020,25202010,475,976
025000,POLYMEDICA CORP,PLMD,5961,454113,P,01,LC,1,77392,11382,1,19920305,20071031,35,3510,351010,35101020,300,905
025021,VALASSIS COMMUNICATIONS INC,VCI,7310,541870,P,01,LC,1,77461,29464,1,19920311,E,25,2540,254010,25401040,458,978
025030,VIRTUS INVESTMENT PTNRS INC,VRTS,6282,523920,C,01,LC,4,92871,53113,1,20090102,E,40,4020,402030,40203010,823,800
025030,VIRTUS INVESTMENT PTNRS INC,VRTS,6282,523920,C,01,LC,2,82648,31204,1,19951102,20010111,40,4020,402030,40203010,823,800
025030,VIRTUS INVESTMENT PTNRS INC,VRTS,6282,523920,C,01,LC,1,77457,29452,1,19920313,19951101,40,4020,402030,40203010,823,800
025056,TIME WARNER INC,TWX,4841,515210,C,01,LU,1,77418,11412,1,19920319,E,25,2540,254010,25401030,245,978
025062,LINCARE HOLDINGS INC,LNCR,8090,621999,P,01,LU,1,77421,11416,1,19920319,E,35,3510,351020,35102015,292,905
025082,SCHULER HOMES INC  -CL A,SHLR,1531,233210,P,01,LU,1,77428,11422,1,19920320,20020228,25,2520,252010,25201030,305,976
025099,CATALINA MARKETING CORP,POS,7310,541890,P,01,LU,1,77472,29450,1,19920327,20071031,25,2540,254010,25401010,456,976
025111,RARE HOSPITALITY INTL INC,RARE,5812,722110,P,01,LU,1,77448,11442,1,19920331,20071031,25,2530,253010,25301040,420,978
025119,MOHAWK INDUSTRIES INC,MHK,2273,314110,P,01,LU,1,77496,11446,1,19920401,E,25,2520,252010,25201020,467,976
025124,PRAXAIR INC,PX,2810,325120,P,01,LU,2,77768,29540,1,19920706,E,15,1510,151010,15101040,160,970
025166,KOPIN CORP,KOPN,3674,334413,P,01,LU,1,77515,11469,1,19920415,E,45,4530,453010,45301020,235,940
025167,MENS WEARHOUSE INC,MW,5600,448110,P,01,LU,1,77516,11470,1,19920415,E,25,2550,255040,25504010,452,976
025203,INTERMEDIA COMMUNICATNS INC,ICIX,4813,513310,P,01,LU,1,77542,11495,1,19920430,20010731,50,5010,501010,50101010,463,974
025216,MEDQUIST INC,MEDQ,7374,518210,P,01,LC,3,77575,11501,1,20080717,E,35,3510,351030,35103010,453,940
025216,MEDQUIST INC,MEDQ,7374,518210,P,01,LU,1,77575,11501,1,19920505,20040615,35,3510,351030,35103010,453,940
025279,BOSTON SCIENTIFIC CORP,BSX,3841,339112,P,01,LU,1,77605,29489,1,19920519,E,35,3510,351010,35101010,300,905
025283,KOHL'S CORP,KSS,5311,452111,P,01,LU,1,77606,29494,1,19920519,E,25,2550,255030,25503010,430,976
025296,NUVEEN INVESTMENTS -CL A,JNC,6282,523930,P,01,LU,1,77608,29493,1,19920520,20071130,40,4020,402030,40203010,823,800
025313,STERIS CORP,STE,3842,339113,P,01,LU,1,77649,11547,1,19920601,E,35,3510,351010,35101010,300,905
025322,FINANCIAL FEDERAL CORP,FIF,6159,522220,P,01,LU,1,77628,11541,1,19920528,E,40,4020,402010,40201040,850,800
025338,BED BATH & BEYOND INC,BBBY,5700,442299,P,01,LU,1,77659,11558,1,19920605,E,25,2550,255040,25504060,449,976
025340,D R HORTON INC,DHI,1531,236117,P,01,LU,1,77661,11559,1,19920605,E,25,2520,252010,25201030,305,976
025341,KRONOS INC,KRON,7372,511210,P,01,LU,1,77662,11560,1,19920605,20070629,45,4510,451030,45103010,185,940
025355,ARROW INTERNATIONAL INC,ARRO,3841,339112,P,01,LU,1,77667,11567,1,19920609,20071031,35,3510,351010,35101020,300,905
025356,EXPRESS SCRIPTS INC,ESRX,6411,524298,P,01,LU,1,77668,11569,1,19920609,E,35,3510,351020,35102015,287,905
025405,GENERAL CABLE CORP/DE,BGC,3350,331421,C,01,LC,4,84776,31975,1,19970516,E,20,2010,201040,20104010,358,925
025405,GENERAL CABLE CORP/DE,BGC,3350,331421,C,01,LC,2,77772,11586,1,19920702,19940616,20,2010,201040,20104010,358,925
025422,ULTRAMAR DIAMOND SHAMROCK,UDS,2911,324110,J,01C,LX,2,77708,29517,-1,19980430,20020131,25,2550,255040,25504050,382,935
025422,ULTRAMAR DIAMOND SHAMROCK,UDS,2911,324110,P,01,LU,1,77708,29517,1,19920626,20020131,25,2550,255040,25504050,382,935
025430,FUELCELL ENERGY INC,FCEL,3690,335999,P,01,LU,1,77699,11591,1,19920625,E,20,2010,201040,20104010,292,905
025434,STARBUCKS CORP,SBUX,5812,722211,P,01,LU,1,77702,11592,1,19920626,E,25,2530,253010,25301040,420,978
025495,DYNEGY INC,DYN,1311,211112,P,01,LC,5,90352,30882,1,20000202,E,55,5510,551050,55105010,710,700
025495,DYNEGY INC,DYN,1311,211112,P,01,LC,3,81594,30882,1,19950315,19980706,55,5510,551050,55105010,710,700
025495,DYNEGY INC,DYN,1311,211112,P,01,LC,1,79925,30052,1,19931110,19950313,55,5510,551050,55105010,710,700
025509,SUPERIOR ENERGY SERVICES INC,SPN,1389,213112,P,01,LU,1,77763,11606,1,19920707,E,10,1010,101010,10101020,395,935
025737,CHEESECAKE FACTORY INC,CAKE,5812,722110,P,01,LU,1,77902,11706,1,19920918,E,25,2530,253010,25301040,420,978
025747,LITTELFUSE INC,LFUS,3613,335313,P,01,LU,1,77918,11709,1,19920922,E,45,4520,452030,45203015,220,925
025753,COMPANIA CERVECERIAS UNIDAS,CCU,2082,312120,P,90,LU,1,77928,11717,1,19920924,E,30,3020,302010,30201010,140,978
025774,ELECTRONICS FOR IMAGING INC,EFII,3576,334119,P,01,LU,1,77971,11729,1,19921002,E,45,4520,452020,45202020,190,940
025807,GTECH HOLDINGS CORP,GTK,7370,541513,P,01,LC,1,77803,29530,1,19920722,20060831,25,2530,253010,25301010,262,976
025860,STERLING BANCSHRS/TX,SBIB,6020,522110,P,01,LU,1,78009,11767,1,19921022,E,40,4010,401010,40101015,817,800
025870,MINERALS TECHNOLOGIES INC,MTX,2810,325188,P,01,LU,1,78015,29610,1,19921023,E,15,1510,151010,15101050,167,970
025877,HCC INSURANCE HOLDINGS INC,HCC,6331,524126,P,01,LU,1,78033,11780,1,19921028,E,40,4030,403010,40301030,835,800
025880,PATTERSON COMPANIES INC,PDCO,5047,423450,P,01,LU,1,78034,11778,1,19921028,E,35,3510,351020,35102010,217,978
025895,RADIAN GROUP INC,RDN,6351,524126,P,01,LU,1,78038,29602,1,19921030,E,40,4010,401020,40102010,835,800
025937,LIGAND PHARMACEUTICAL INC,LGND,2834,325412,P,02,LC,4,78081,11806,1,20060614,E,35,3520,352010,35201010,285,905
025937,LIGAND PHARMACEUTICAL INC,LGND,2834,325412,P,02,LC,2,78081,11806,1,19921118,20050906,35,3520,352010,35201010,285,905
025937,LIGAND PHARMACEUTICAL INC,LGND,2834,325412,J,01,LD,1,78081,11806,-1,19921118,19941124,35,3520,352010,35201010,285,905
025950,TAUBMAN CENTERS INC,TCO,6798,531120,P,01,LU,1,78089,29709,1,19921120,E,40,4040,404020,40402060,850,800
025956,HS RESOURCES INC,HSE,1311,211111,P,01,LU,1,78102,11817,1,19921124,20010831,10,1010,101020,10102020,380,935
025978,MRV COMMUNICATIONS INC,MRVC,3661,334210,P,01,LU,1,78179,11834,1,19921208,E,45,4520,452010,45201020,190,940
026011,COMPUWARE CORP,CPWR,7372,511210,P,01,LU,1,78139,11860,1,19921216,E,45,4510,451030,45103010,185,940
026012,BLACK BOX CORP,BBOX,7370,541519,P,01,LU,1,78172,11855,1,19921216,E,45,4520,452010,45201020,185,940
026021,SEACOR HOLDINGS INC,CKH,4412,483111,P,01,LU,1,78137,11865,1,19921217,E,10,1010,101010,10101020,395,935
026022,STUDENT LOAN CORP,STU,6111,522298,P,01,LU,1,78804,29732,1,19921217,E,40,4020,402020,40202010,850,800
026523,NYFIX INC,NYFX,7373,541512,P,01,LU,1,79427,12249,1,19930701,E,45,4510,451030,45103020,188,940
027747,CELL GENESYS INC,CEGE,2836,325414,P,01,LU,1,78815,11915,1,19930126,E,35,3520,352010,35201010,147,905
027780,DEVELOPERS DIVERSIFIED RLTY,DDR,6798,531120,P,01,LU,1,78927,29753,1,19930202,E,40,4040,404020,40402060,850,800
027786,CHESAPEAKE ENERGY CORP,CHK,1311,211111,P,01,LU,1,78877,11937,1,19930205,E,10,1010,101020,10102020,380,935
027794,CREE INC,CREE,3674,334413,P,01,LU,1,78875,11946,1,19930209,E,45,4530,453010,45301020,235,940
027816,GLOBAL INDUSTRIES LTD,GLBL,1389,213112,P,01,LU,1,78889,11948,1,19930210,E,10,1010,101010,10101020,395,935
027823,CRYOLIFE INC,CRY,8090,621999,P,01,LU,1,78876,11958,1,19930212,E,35,3510,351010,35101010,292,905
027842,ARGOSY GAMING CO,AGY,7990,713210,P,01,LC,1,78867,11967,1,19930218,20051031,25,2530,253010,25301010,262,976
027845,WATSON PHARMACEUTICALS INC,WPI,2834,325412,P,01,LU,1,78916,11965,1,19930217,E,35,3520,352020,35202010,283,905
027882,PRIMEDIA INC,PRM,2721,511120,P,01,LC,1,82640,29559,1,19951102,E,25,2540,254010,25401040,410,976
027914,HUMANA INC,HUM,6324,621491,P,01,LC,0,48653,20950,1,19831230,E,35,3510,351020,35102030,287,905
027928,INTUIT INC,INTU,7372,511210,P,01,LC,1,78975,12011,1,19930312,E,45,4510,451030,45103010,185,940
027937,PACIFIC SUNWEAR CALIF INC,PSUN,5651,448140,P,01,LU,1,78999,12013,1,19930316,E,25,2550,255040,25504010,452,976
027965,MICROCHIP TECHNOLOGY INC,MCHP,3674,334413,P,01,LU,1,78987,12027,1,19930319,E,45,4530,453010,45301020,235,940
027981,CHICOS FAS INC,CHS,5621,448120,P,01,LU,1,78963,12036,1,19930324,E,25,2550,255040,25504010,452,976
028118,FOSSIL INC,FOSL,3873,334518,P,01,LU,1,79089,12074,1,19930408,E,25,2520,252030,25203010,203,976
028139,SANMINA-SCI CORP,SANM,3672,334412,P,01,LU,1,79108,12083,1,19930414,E,45,4520,452030,45203020,220,925
028145,WIND RIVER SYSTEMS INC,WIND,7373,541512,P,01,LU,1,79121,12084,1,19930415,E,45,4510,451030,45103020,185,940
028176,APTARGROUP INC,ATR,3089,326199,P,01,LU,1,79133,29805,1,19930423,E,15,1510,151030,15103010,357,925
028180,O'REILLY AUTOMOTIVE INC,ORLY,5531,441310,P,01,LU,1,79103,12097,1,19930423,E,25,2550,255040,25504050,449,976
028194,POLYONE CORP,POL,2821,325211,P,01,LC,3,88597,39140,1,20000913,E,15,1510,151010,15101050,167,970
028194,POLYONE CORP,POL,2821,325211,P,01,LC,1,79144,29808,1,19930429,20000831,15,1510,151010,15101050,167,970
028195,JABIL CIRCUIT INC,JBL,3672,334412,P,01,LU,1,79094,12108,1,19930429,E,45,4520,452030,45203020,357,925
028216,REINSURANCE GROUP AMER INC,RGA,6311,524130,J,04,LC,4,92799,29863,1,20080919,20081125,40,4030,403010,40301050,825,800
028216,REINSURANCE GROUP AMER INC,RGA,6311,524130,J,02,LC,2,86134,29863,1,19980605,19990914,40,4030,403010,40301050,825,800
028216,REINSURANCE GROUP AMER INC,RGA,6311,524130,P,01,LC,1,79210,29863,1,19930504,E,40,4030,403010,40301050,825,800
028256,XTO ENERGY INC,XTO,1311,211111,P,01,LU,1,79212,29842,1,19930512,E,10,1010,101020,10102020,380,935
028320,CDW CORP,CDWC,5961,454111,P,01,LU,1,79157,12165,1,19930527,20071031,45,4520,452030,45203030,426,976
